N,bst size,bst maxHeight, bst aveHeight,log(size),sqrt(size),log(N),sqrt(N)
6166,414,13,8.0,6.025865973825314,20.346989949375804,8.726805608446096,78.52388171760232
6167,414,13,8.0,6.025865973825314,20.346989949375804,8.726967774991493,78.53024894905147
6168,413,13,8.0,6.023447592961033,20.322401432901575,8.727129915243166,78.53661566428744
6169,412,13,8.0,6.021023349349527,20.29778313018444,8.72729202920964,78.54298186343577
6170,411,13,8.0,6.018593214496234,20.273134932713294,8.727454116899434,78.54934754662193
6171,411,13,8.0,6.018593214496234,20.273134932713294,8.727616178321068,78.55571271397135
6172,410,13,8.0,6.016157159698354,20.248456731316587,8.72777821348305,78.56207736560943
6173,409,13,8.0,6.013715156042802,20.223748416156685,8.727940222393896,78.56844150166147
6174,409,13,8.0,6.013715156042802,20.223748416156685,8.728102205062104,78.57480512225277
6175,403,13,8.0,5.998936561946683,20.074859899884732,8.728264161496178,78.58116822750856
6176,412,12,8.0,6.021023349349527,20.29778313018444,8.728426091704613,78.587530817554
6177,421,12,8.0,6.042632833682381,20.518284528683193,8.728587995695898,78.59389289251423
6178,420,12,8.0,6.040254711277414,20.493901531919196,8.728749873478527,78.60025445251433
6179,419,12,8.0,6.037870919922137,20.46948949045872,8.72891172506098,78.60661549767933
6180,419,12,8.0,6.037870919922137,20.46948949045872,8.729073550451737,78.61297602813418
6181,414,12,8.0,6.025865973825314,20.346989949375804,8.729235349659273,78.61933604400383
6182,413,12,8.0,6.023447592961033,20.322401432901575,8.729397122692061,78.62569554541314
6183,422,12,8.0,6.045005314036012,20.54263858417414,8.729558869558568,78.63205453248695
6184,422,12,8.0,6.045005314036012,20.54263858417414,8.729720590267258,78.63841300535
6185,429,12,8.0,6.061456918928017,20.71231517720798,8.729882284826589,78.64477096412705
6186,428,12,8.0,6.059123195581797,20.688160865577203,8.730043953245016,78.65112840894274
6187,428,12,8.0,6.059123195581797,20.688160865577203,8.73020559553099,78.65748533992172
6188,419,12,8.0,6.037870919922137,20.46948949045872,8.730367211692958,78.66384175718855
6189,419,12,8.0,6.037870919922137,20.46948949045872,8.73052880173936,78.67019766086774
6190,418,12,8.0,6.035481432524756,20.445048300260872,8.730690365678642,78.67655305108377
6191,417,12,8.0,6.0330862217988015,20.42057785666214,8.730851903519232,78.68290792796108
6192,409,12,8.0,6.013715156042802,20.223748416156685,8.731013415269564,78.689262291624
6193,408,12,8.0,6.0112671744041615,20.199009876724155,8.731174900938061,78.6956161421969
6194,408,12,8.0,6.0112671744041615,20.199009876724155,8.731336360533149,78.70196947980399
6195,407,12,8.0,6.008813185442595,20.174241001832016,8.731497794063243,78.70832230456955
6196,407,12,8.0,6.008813185442595,20.174241001832016,8.73165920153676,78.71467461661771
6197,398,12,8.0,5.986452005284438,19.949937343260004,8.731820582962108,78.7210264160726
6198,398,12,8.0,5.986452005284438,19.949937343260004,8.731981938347694,78.7273777030583
6199,398,12,8.0,5.986452005284438,19.949937343260004,8.73214326770192,78.7337284776988
6200,393,13,8.0,5.973809611869261,19.82422760159901,8.732304571033183,78.74007874011811
6201,393,13,8.0,5.973809611869261,19.82422760159901,8.732465848349879,78.74642849044012
6202,395,13,8.0,5.978885764901122,19.87460691435179,8.732627099660395,78.75277772878871
6203,394,13,8.0,5.976350909297934,19.849433241279208,8.732788324973118,78.75912645528771
6204,404,13,8.0,6.0014148779611505,20.09975124224178,8.73294952429643,78.76547467006087
6205,404,13,8.0,6.0014148779611505,20.09975124224178,8.733110697638708,78.77182237323191
6206,403,13,8.0,5.998936561946683,20.074859899884732,8.733271845008325,78.77816956492453
6207,403,13,8.0,5.998936561946683,20.074859899884732,8.733432966413652,78.78451624526231
6208,411,13,8.0,6.018593214496234,20.273134932713294,8.733594061863055,78.79086241436883
6209,410,13,8.0,6.016157159698354,20.248456731316587,8.733755131364893,78.79720807236764
6210,410,13,8.0,6.016157159698354,20.248456731316587,8.733916174927524,78.80355321938218
6211,410,13,8.0,6.016157159698354,20.248456731316587,8.734077192559303,78.8098978555359
6212,409,13,8.0,6.013715156042802,20.223748416156685,8.734238184268579,78.81624198095213
6213,409,13,8.0,6.013715156042802,20.223748416156685,8.734399150063695,78.82258559575422
6214,417,13,8.0,6.0330862217988015,20.42057785666214,8.734560089952993,78.82892870006543
6215,416,13,8.0,6.030685260261263,20.396078054371138,8.734721003944811,78.835271294009
6216,425,13,8.0,6.052089168924417,20.615528128088304,8.734881892047483,78.8416133777081
6217,419,13,8.0,6.037870919922137,20.46948949045872,8.735042754269337,78.84795495128583
6218,412,13,8.0,6.021023349349527,20.29778313018444,8.735203590618699,78.85429601486528
6219,406,13,8.0,6.0063531596017325,20.149441679609886,8.735364401103888,78.86063656856949
6220,413,13,8.0,6.023447592961033,20.322401432901575,8.735525185733225,78.86697661252141
6221,412,13,8.0,6.021023349349527,20.29778313018444,8.73568594451502,78.87331614684399
6222,422,13,8.0,6.045005314036012,20.54263858417414,8.735846677457582,78.87965517166008
6223,427,13,8.0,6.056784013228625,20.663978319771825,8.736007384569218,78.88599368709251
6224,426,13,8.0,6.054439346269371,20.639767440550294,8.736168065858228,78.89233169326408
6225,438,13,8.0,6.082218910376446,20.92844953645635,8.736328721332908,78.8986691902975
6226,431,13,8.0,6.066108090103747,20.760539492026695,8.736489351001554,78.90500617831546
6227,441,13,8.0,6.089044875446846,21.0,8.736649954872451,78.91134265744057
6228,436,13,8.0,6.077642243349034,20.8806130178211,8.73681053295389,78.91767862779544
6229,435,13,8.0,6.075346031088684,20.85665361461421,8.736971085254146,78.92401408950256
6230,435,13,8.0,6.075346031088684,20.85665361461421,8.737131611781498,78.93034904268447
6231,434,13,8.0,6.073044534100405,20.83266665599966,8.737292112544221,78.93668348746354
6232,442,13,8.0,6.091309882077698,21.02379604162864,8.737452587550584,78.9430174239622
6233,436,13,8.0,6.077642243349034,20.8806130178211,8.73761303680885,78.94935085230277
6234,433,13,8.0,6.07073772800249,20.808652046684813,8.737773460327283,78.95568377260753
6235,439,13,8.0,6.0844994130751715,20.952326839756964,8.737933858114136,78.96201618499872
6236,439,13,8.0,6.0844994130751715,20.952326839756964,8.738094230177667,78.96834808959854
6237,438,13,8.0,6.082218910376446,20.92844953645635,8.738254576526122,78.9746794865291
6238,438,13,8.0,6.082218910376446,20.92844953645635,8.738414897167749,78.98101037591252
6239,438,13,8.0,6.082218910376446,20.92844953645635,8.738575192110787,78.98734075787081
6240,451,13,8.0,6.111467339502679,21.236760581595302,8.738735461363474,78.99367063252599
6241,453,13,8.0,6.115892125483034,21.283796653792763,8.738895704934043,79.0
6242,442,13,8.0,6.091309882077698,21.02379604162864,8.739055922830724,79.00632886041473
6243,442,13,8.0,6.091309882077698,21.02379604162864,8.739216115061744,79.012657213892
6244,453,13,8.0,6.115892125483034,21.283796653792763,8.739376281635323,79.01898506055365
6245,448,13,8.0,6.104793232414985,21.166010488516726,8.739536422559677,79.02531240052139
6246,447,13,8.0,6.102558594613569,21.142374511865974,8.739696537843024,79.03163923391695
6247,438,13,8.0,6.082218910376446,20.92844953645635,8.73985662749357,79.03796556086195
6248,438,13,8.0,6.082218910376446,20.92844953645635,8.740016691519521,79.04429138147802
6249,430,13,8.0,6.063785208687608,20.73644135332772,8.740176729929082,79.05061669588669
6250,432,13,8.0,6.068425588244111,20.784609690826528,8.740336742730447,79.05694150420949
6251,449,13,8.0,6.1070228877422545,21.18962010041709,8.740496729931813,79.06326580656784
6252,449,13,8.0,6.1070228877422545,21.18962010041709,8.740656691541368,79.06958960308319
6253,449,13,8.0,6.1070228877422545,21.18962010041709,8.740816627567298,79.07591289387686
6254,448,13,8.0,6.104793232414985,21.166010488516726,8.740976538017787,79.08223567907018
6255,451,13,8.0,6.111467339502679,21.236760581595302,8.741136422901011,79.0885579587844
6256,443,13,8.0,6.093569770045136,21.047565179849187,8.741296282225147,79.09487973314076
6257,438,13,8.0,6.082218910376446,20.92844953645635,8.741456115998364,79.1012010022604
6258,438,13,8.0,6.082218910376446,20.92844953645635,8.741615924228828,79.10752176626443
6259,445,13,8.0,6.09807428216624,21.095023109728988,8.7417757069247,79.11384202527394
6260,445,13,8.0,6.09807428216624,21.095023109728988,8.741935464094144,79.12016177940993
